Time_Frame,TM_Srvc_Type,Time_Frame_Yr,Time_Frame_Mth,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,TM_Bene_Cnt,Tot_Bene_Cnt,TM_Bene_Pct
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Connecticut,Medicare & Medicaid,All,All,All,All,All,29148,109252,0.2667960312
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Connecticut,Medicare Only,All,All,All,All,All,33949,226493,0.1498898421
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,Aged,All,All,18278,91556,0.1996373804
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,All,65-74,All,10803,48962,0.2206404967
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,All,75-84,All,5740,31876,0.180072782
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,All,85 and over,All,1927,11675,0.1650535332
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,All,All,All,23787,105807,0.2248149933
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,All,All,Rural,5907,31930,0.1849984341
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,All,All,Urban,17869,73839,0.2419994854
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,All,Less than 65,All,5317,13294,0.3999548669
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,Disabled,All,All,5159,12610,0.4091197462
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,All,ESRD,All,All,350,1641,0.2132845826
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,Female,All,All,All,14811,61074,0.2425090873
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,All,Male,All,All,All,8976,44733,0.2006572329
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,American Indian / Alaska Native,All,All,All,All,,46,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,Asian,All,All,All,All,306,1416,0.2161016949
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,Black/African American,All,All,All,All,4693,17434,0.2691866468
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,Hispanic,All,All,All,All,767,2619,0.2928598702
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,All,White,All,All,All,All,17380,81501,0.2132489172
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,Medicare & Medicaid,All,All,All,All,All,6052,18642,0.3246432786
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Delaware,Medicare Only,All,All,All,All,All,17735,87165,0.2034646934
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,Aged,All,All,7919,30141,0.2627318271
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,All,65-74,All,4582,15489,0.295822842
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,All,75-84,All,2567,10577,0.2426964168
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,All,85 and over,All,1003,4853,0.2066762827
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,All,All,All,10686,37453,0.2853175981
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,All,All,Rural,0,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,All,All,Urban,10686,37450,0.2853404539
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,All,Less than 65,All,2534,6534,0.3878175696
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,Disabled,All,All,2345,5893,0.3979297472
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,All,ESRD,All,All,422,1419,0.29739253
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,Female,All,All,All,6857,22968,0.2985458029
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,All,Male,All,All,All,3829,14485,0.2643424232
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,American Indian / Alaska Native,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,Asian,All,All,All,All,147,538,0.2732342007
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,Black/African American,All,All,All,All,7223,24713,0.2922753207
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,Hispanic,All,All,All,All,501,1439,0.3481584434
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,All,White,All,All,All,All,2512,9727,0.2582502313
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,Medicare & Medicaid,All,All,All,All,All,5985,18651,0.320894322
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,District Of Columbia,Medicare Only,All,All,All,All,All,4701,18802,0.2500265929
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,Aged,All,All,348720,2112198,0.1650981584
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,All,65-74,All,185797,1058056,0.1756022366
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,All,75-84,All,119376,762495,0.1565597151
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,All,85 and over,All,47004,309590,0.1518266094
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,All,All,All,435314,2409872,0.1806378098
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,All,All,Rural,10614,71736,0.1479591837
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,All,All,Urban,424145,2333754,0.1817436628
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,All,Less than 65,All,83137,279731,0.2972033847
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,Disabled,All,All,80477,266969,0.3014469845
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,All,ESRD,All,All,6117,30705,0.1992183683
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,Female,All,All,All,264947,1373672,0.1928750095
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,All,Male,All,All,All,170367,1036200,0.1644151708
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,American Indian / Alaska Native,All,All,All,All,334,1678,0.1990464839
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,Asian,All,All,All,All,4952,30808,0.1607374708
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,Black/African American,All,All,All,All,44229,240429,0.1839586739
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,Hispanic,All,All,All,All,96298,381540,0.2523929339
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,All,White,All,All,All,All,279993,1701357,0.1645703988
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,Medicare & Medicaid,All,All,All,All,All,134732,554301,0.2430664928
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Florida,Medicare Only,All,All,All,All,All,300582,1855571,0.1619889511
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,Aged,All,All,90230,687304,0.1312810634
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,All,65-74,All,52946,381304,0.1388550868
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,All,75-84,All,28660,235826,0.1215302808
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,All,85 and over,All,9902,80420,0.123128575
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,All,All,All,121397,833042,0.1457273463
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,All,All,Rural,21459,175298,0.1224144029
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,All,All,Urban,99829,657030,0.1519397897
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,All,Less than 65,All,29889,135492,0.22059605
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,Disabled,All,All,28540,125107,0.2281247252
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,All,ESRD,All,All,2627,20631,0.1273326547
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,Female,All,All,All,77341,492409,0.1570665849
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,All,Male,All,All,All,44056,340633,0.129335678
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,American Indian / Alaska Native,All,All,All,All,79,432,0.1828703704
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,Asian,All,All,All,All,2274,15008,0.1515191898
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,Black/African American,All,All,All,All,39778,228025,0.1744457845
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,Hispanic,All,All,All,All,2380,16517,0.1440939638
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,All,White,All,All,All,All,74831,558815,0.1339101492
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,Medicare & Medicaid,All,All,All,All,All,37841,210516,0.1797535579
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Georgia,Medicare Only,All,All,All,All,All,83556,622526,0.1342209
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,Aged,All,All,28698,95650,0.3000313643
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,All,65-74,All,14258,47083,0.3028269227
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,All,75-84,All,9858,33536,0.2939527672
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,All,85 and over,All,5126,17028,0.3010335917
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,All,All,All,33519,107338,0.3122752427
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,All,All,Rural,7418,27806,0.2667769546
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,All,All,Urban,26096,79518,0.328177268
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,All,Less than 65,All,4277,9691,0.4413373233
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,Disabled,All,All,3848,8264,0.4656340755
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,All,ESRD,All,All,973,3424,0.2841705607
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,Female,All,All,All,19405,60315,0.3217275968
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,All,Male,All,All,All,14114,47023,0.3001509899
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,American Indian / Alaska Native,All,All,All,All,40,113,0.3539823009
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,Asian,All,All,All,All,15897,53517,0.2970457985
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,Black/African American,All,All,All,All,351,943,0.3722163309
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,Hispanic,All,All,All,All,2288,7094,0.3225260784
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,All,White,All,All,All,All,10802,32470,0.3326763166
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,Medicare & Medicaid,All,All,All,All,All,8026,22721,0.3532414947
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Hawaii,Medicare Only,All,All,All,All,All,25493,84617,0.3012751575
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,Aged,All,All,14082,120400,0.1169601329
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,All,65-74,All,7821,64141,0.1219344881
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,All,75-84,All,4754,42303,0.1123797367
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,All,85 and over,All,1636,14755,0.1108776686
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,All,All,All,19510,140837,0.1385289377
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,All,All,Rural,5237,45022,0.1163209098
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,All,All,Urban,14272,95810,0.1489614863
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,All,Less than 65,All,5299,19638,0.2698339953
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,Disabled,All,All,5176,18966,0.2729094169
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,All,ESRD,All,All,252,1471,0.1713120326
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,Female,All,All,All,12056,80468,0.1498235323
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,All,Male,All,All,All,7454,60369,0.1234739684
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,American Indian / Alaska Native,All,All,All,All,158,959,0.1647549531
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,Asian,All,All,All,All,148,1085,0.13640553
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,Black/African American,All,All,All,All,97,425,0.2282352941
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,Hispanic,All,All,All,All,767,5508,0.1392519971
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,Other/Unknown,All,All,All,All,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,All,White,All,All,All,All,17951,129901,0.1381898523
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,Medicare & Medicaid,All,All,All,All,All,6031,26306,0.2292632859
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Idaho,Medicare Only,All,All,All,All,All,13479,114531,0.1176886607
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,Aged,All,All,110920,849608,0.1305543262
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,All,65-74,All,58506,422009,0.1386368537
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,All,75-84,All,36332,300260,0.1210017984
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,All,85 and over,All,17849,138210,0.1291440561
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,All,All,All,147048,983571,0.1495042046
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,All,All,Rural,17140,154502,0.1109370752
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,All,All,Unknown,,,
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,All,All,Urban,129865,828824,0.1566858585
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,All,Less than 65,All,34361,123092,0.2791489293
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,Disabled,All,All,32989,115840,0.284780732
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,All,ESRD,All,All,3139,18123,0.1732053192
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,Female,All,All,All,91929,573840,0.1601997072
Pandemic (March 2020-February 2021),All Telemedicine,2020,10,Illinois,All,All,Male,All,All,All,55119,409731,0.1345248468
